Region;Comuna;Codigo_comuna;Fec;Fecha;Clave;Casos_Diarios;Casos_Acumulados;Muertes;Casos_Activos;Recuperados;Recuperados_Diarios;Dia;Fallecidos_Diarios;on-off;Max_Dia
Maule;Villa_Alegre;7407;16;43908;740743908;0;0;0;0;0;0;0;0;OFF;21
Valparaiso;Villa_Alemana;5804;16;43908;580443908;0;0;0;0;0;0;0;0;OFF;46
La_Araucania;Villarrica;9120;16;43908;912043908;0;0;0;0;0;0;0;0;OFF;41
Valparaiso;ViNa_del_Mar;5109;16;43908;510943908;0;1;0;1;0;0;3;0;ON;55
Metropolitana;Vitacura;13132;16;43908;1313243908;0;54;0;53;1;0;15;0;ON;67
Maule;Yerbas_Buenas;7408;16;43908;740843908;0;0;0;0;0;0;0;0;OFF;22
Biobio;Yumbel;8313;16;43908;831343908;0;0;0;0;0;0;0;0;OFF;45
Nuble;Yungay;16109;16;43908;1610943908;0;0;0;0;0;0;0;0;OFF;43
Valparaiso;Zapallar;5405;16;43908;540543908;0;0;0;0;0;0;0;0;OFF;0
Valparaiso;Algarrobo;5602;17;43909;560243909;0;0;0;0;0;0;0;0;OFF;43
Metropolitana;Alhue;13502;17;43909;1350243909;0;0;0;0;0;0;0;0;OFF;0
Biobio;Alto_Biobio;8314;17;43909;831443909;0;0;0;0;0;0;0;0;OFF;0
Atacama;Alto_del_Carmen;3302;17;43909;330243909;0;0;0;0;0;0;0;0;OFF;0
Tarapaca;Alto_Hospicio;1107;17;43909;110743909;0;0;0;0;0;0;0;0;OFF;46
Los_Lagos;Ancud;10202;17;43909;1020243909;0;0;0;0;0;0;0;0;OFF;25
Coquimbo;Andacollo;4103;17;43909;410343909;0;0;0;0;0;0;0;0;OFF;7
La_Araucania;Angol;9201;17;43909;920143909;1;2;0;2;0;0;2;0;ON;53
Antofagasta;Antofagasta;2101;17;43909;210143909;3;3;0;3;0;0;1;0;START;52
Biobio;Antuco;8302;17;43909;830243909;0;0;0;0;0;0;0;0;OFF;3
Biobio;Arauco;8202;17;43909;820243909;0;0;0;0;0;0;0;0;OFF;46
Arica_y_Parinacota;Arica;15101;17;43909;1510143909;0;1;0;1;0;0;3;0;ON;54
Aysen;Aisen;11201;17;43909;1120143909;0;1;0;1;0;0;6;0;ON;57
Metropolitana;Buin;13402;17;43909;1340243909;0;0;0;0;0;0;0;0;OFF;45
Nuble;Bulnes;16102;17;43909;1610243909;0;0;0;0;0;0;0;0;OFF;51
Valparaiso;Cabildo;5402;17;43909;540243909;0;0;0;0;0;0;0;0;OFF;15
Magallanes;Cabo_de_Hornos;12201;17;43909;1220143909;0;0;0;0;0;0;0;0;OFF;51
Biobio;Cabrero;8303;17;43909;830343909;0;0;0;0;0;0;0;0;OFF;45
Antofagasta;Calama;2201;17;43909;220143909;0;2;0;2;0;0;6;0;ON;57
Los_Lagos;Calbuco;10102;17;43909;1010243909;0;0;0;0;0;0;0;0;OFF;48
Atacama;Caldera;3102;17;43909;310243909;0;0;0;0;0;0;0;0;OFF;7
Valparaiso;Calera;5502;17;43909;550243909;0;0;0;0;0;0;0;0;OFF;45
Metropolitana;Calera_de_Tango;13403;17;43909;1340343909;0;0;0;0;0;0;0;0;OFF;47
Valparaiso;Calle_Larga;5302;17;43909;530243909;0;0;0;0;0;0;0;0;OFF;39
Arica_y_Parinacota;Camarones;15102;17;43909;1510243909;0;0;0;0;0;0;0;0;OFF;0
Tarapaca;CamiNa;1402;17;43909;140243909;0;0;0;0;0;0;0;0;OFF;0
Coquimbo;Canela;4202;17;43909;420243909;0;0;0;0;0;0;0;0;OFF;5
Biobio;CaNete;8203;17;43909;820343909;0;0;0;0;0;0;0;0;OFF;2
La_Araucania;Carahue;9102;17;43909;910243909;0;0;0;0;0;0;0;0;OFF;48
Valparaiso;Cartagena;5603;17;43909;560343909;0;0;0;0;0;0;0;0;OFF;36
Valparaiso;Casablanca;5102;17;43909;510243909;0;0;0;0;0;0;0;0;OFF;47
Los_Lagos;Castro;10201;17;43909;1020143909;0;0;0;0;0;0;0;0;OFF;45
Valparaiso;Catemu;5702;17;43909;570243909;0;0;0;0;0;0;0;0;OFF;7
Maule;Cauquenes;7201;17;43909;720143909;0;0;0;0;0;0;0;0;OFF;43
Metropolitana;Cerrillos;13102;17;43909;1310243909;0;0;0;0;0;0;0;0;OFF;46
Metropolitana;Cerro_Navia;13103;17;43909;1310343909;8;8;0;8;0;0;1;0;START;52
Los_Lagos;Chaiten;10401;17;43909;1040143909;0;0;0;0;0;0;0;0;OFF;39
Atacama;ChaNaral;3201;17;43909;320143909;0;0;0;0;0;0;0;0;OFF;0
Maule;Chanco;7202;17;43909;720243909;0;0;0;0;0;0;0;0;OFF;22
O_Higgins;Chepica;6302;17;43909;630243909;0;0;0;0;0;0;0;0;OFF;0
Biobio;Chiguayante;8103;17;43909;810343909;0;0;0;0;0;0;0;0;OFF;50
Aysen;Chile_Chico;11401;17;43909;1140143909;0;0;0;0;0;0;0;0;OFF;39
Nuble;Chillan;16101;17;43909;1610143909;0;23;0;23;0;0;8;0;ON;59
Nuble;Chillan_Viejo;16103;17;43909;1610343909;1;3;0;3;0;0;4;0;ON;55
O_Higgins;Chimbarongo;6303;17;43909;630343909;0;0;0;0;0;0;0;0;OFF;46
La_Araucania;Cholchol;9121;17;43909;912143909;0;0;0;0;0;0;0;0;OFF;31
Los_Lagos;Chonchi;10203;17;43909;1020343909;0;0;0;0;0;0;0;0;OFF;0
Aysen;Cisnes;11202;17;43909;1120243909;0;0;0;0;0;0;0;0;OFF;0
Nuble;Cobquecura;16202;17;43909;1620243909;0;0;0;0;0;0;0;0;OFF;0
Los_Lagos;Cochamo;10103;17;43909;1010343909;0;0;0;0;0;0;0;0;OFF;29
Aysen;Cochrane;11301;17;43909;1130143909;0;0;0;0;0;0;0;0;OFF;0
O_Higgins;Codegua;6102;17;43909;610243909;0;0;0;0;0;0;0;0;OFF;21
Nuble;Coelemu;16203;17;43909;1620343909;0;0;0;0;0;0;0;0;OFF;38
Nuble;Coihueco;16302;17;43909;1630243909;0;0;0;0;0;0;0;0;OFF;37
O_Higgins;Coinco;6103;17;43909;610343909;0;0;0;0;0;0;0;0;OFF;17
Maule;Colbun;7402;17;43909;740243909;0;1;0;1;0;0;2;0;ON;53
Tarapaca;Colchane;1403;17;43909;140343909;0;0;0;0;0;0;0;0;OFF;0
Metropolitana;Colina;13301;17;43909;1330143909;32;32;0;32;0;0;1;0;START;52
La_Araucania;Collipulli;9202;17;43909;920243909;0;0;0;0;0;0;0;0;OFF;20
O_Higgins;Coltauco;6104;17;43909;610443909;0;0;0;0;0;0;0;0;OFF;2
Coquimbo;Combarbala;4302;17;43909;430243909;0;0;0;0;0;0;0;0;OFF;0
Biobio;Concepcion;8101;17;43909;810143909;2;5;0;5;0;0;7;0;ON;58
Metropolitana;Conchali;13104;17;43909;1310443909;13;13;0;13;0;0;1;0;START;52
Valparaiso;Concon;5103;17;43909;510343909;0;0;0;0;0;0;0;0;OFF;40
Maule;Constitucion;7102;17;43909;710243909;0;0;0;0;0;0;0;0;OFF;38
Biobio;Contulmo;8204;17;43909;820443909;0;0;0;0;0;0;0;0;OFF;0
Atacama;Copiapo;3101;17;43909;310143909;0;1;0;1;0;0;6;0;ON;57
Coquimbo;Coquimbo;4102;17;43909;410243909;2;2;0;2;0;0;1;0;START;52
Biobio;Coronel;8102;17;43909;810243909;0;0;0;0;0;0;0;0;OFF;51
Los_Rios;Corral;14102;17;43909;1410243909;0;0;0;0;0;0;0;0;OFF;25
Aysen;Coihaique;11101;17;43909;1110143909;0;0;0;0;0;0;0;0;OFF;46
La_Araucania;Cunco;9103;17;43909;910343909;0;0;0;0;0;0;0;0;OFF;36
La_Araucania;Curacautin;9203;17;43909;920343909;0;0;0;0;0;0;0;0;OFF;39
Metropolitana;Curacavi;13503;17;43909;1350343909;5;5;0;5;0;0;1;0;START;52
Los_Lagos;Curaco_de_Velez;10204;17;43909;1020443909;0;0;0;0;0;0;0;0;OFF;0
Biobio;Curanilahue;8205;17;43909;820543909;0;0;0;0;0;0;0;0;OFF;43
La_Araucania;Curarrehue;9104;17;43909;910443909;0;0;0;0;0;0;0;0;OFF;49
Maule;Curepto;7103;17;43909;710343909;0;0;0;0;0;0;0;0;OFF;32
Maule;Curico;7301;17;43909;730143909;1;2;0;2;0;0;9;0;ON;60
Los_Lagos;Dalcahue;10205;17;43909;1020543909;0;0;0;0;0;0;0;0;OFF;0
Atacama;Diego_de_Almagro;3202;17;43909;320243909;0;0;0;0;0;0;0;0;OFF;42
O_Higgins;DoNihue;6105;17;43909;610543909;0;0;0;0;0;0;0;0;OFF;17
Metropolitana;El_Bosque;13105;17;43909;1310543909;11;11;0;11;0;0;1;0;START;52
Nuble;El_Carmen;16104;17;43909;1610443909;0;0;0;0;0;0;0;0;OFF;39
Metropolitana;El_Monte;13602;17;43909;1360243909;0;0;0;0;0;0;0;0;OFF;46
Valparaiso;El_Quisco;5604;17;43909;560443909;0;0;0;0;0;0;0;0;OFF;38
Valparaiso;El_Tabo;5605;17;43909;560543909;0;0;0;0;0;0;0;0;OFF;41
Maule;Empedrado;7104;17;43909;710443909;0;0;0;0;0;0;0;0;OFF;0
La_Araucania;Ercilla;9204;17;43909;920443909;0;0;0;0;0;0;0;0;OFF;36
Metropolitana;Estacion_Central;13106;17;43909;1310643909;0;6;0;6;0;0;7;0;ON;58
Biobio;Florida;8104;17;43909;810443909;0;0;0;0;0;0;0;0;OFF;45
La_Araucania;Freire;9105;17;43909;910543909;0;0;0;0;0;0;0;0;OFF;39
Atacama;Freirina;3303;17;43909;330343909;0;0;0;0;0;0;0;0;OFF;13
Los_Lagos;Fresia;10104;17;43909;1010443909;0;0;0;0;0;0;0;0;OFF;0
Los_Lagos;Frutillar;10105;17;43909;1010543909;0;0;0;0;0;0;0;0;OFF;50
Los_Lagos;Futaleufu;10402;17;43909;1040243909;0;0;0;0;0;0;0;0;OFF;0
Los_Rios;Futrono;14202;17;43909;1420243909;0;0;0;0;0;0;0;0;OFF;44
La_Araucania;Galvarino;9106;17;43909;910643909;0;0;0;0;0;0;0;0;OFF;29
Arica_y_Parinacota;General_Lagos;15202;17;43909;1520243909;0;0;0;0;0;0;0;0;OFF;0
La_Araucania;Gorbea;9107;17;43909;910743909;0;0;0;0;0;0;0;0;OFF;50
O_Higgins;Graneros;6106;17;43909;610643909;0;0;0;0;0;0;0;0;OFF;17
Aysen;Guaitecas;11203;17;43909;1120343909;0;0;0;0;0;0;0;0;OFF;0
Valparaiso;Hijuelas;5503;17;43909;550343909;0;0;0;0;0;0;0;0;OFF;22
Los_Lagos;Hualaihue;10403;17;43909;1040343909;0;0;0;0;0;0;0;0;OFF;41
Maule;HualaNe;7302;17;43909;730243909;0;0;0;0;0;0;0;0;OFF;0
Biobio;Hualpen;8112;17;43909;811243909;0;0;0;0;0;0;0;0;OFF;48
Biobio;Hualqui;8105;17;43909;810543909;0;0;0;0;0;0;0;0;OFF;47
Tarapaca;Huara;1404;17;43909;140443909;0;0;0;0;0;0;0;0;OFF;8
Atacama;Huasco;3304;17;43909;330443909;0;0;0;0;0;0;0;0;OFF;8
Metropolitana;Huechuraba;13107;17;43909;1310743909;0;0;0;0;0;0;0;0;OFF;51
Coquimbo;Illapel;4201;17;43909;420143909;0;0;0;0;0;0;0;0;OFF;36
Metropolitana;Independencia;13108;17;43909;1310843909;0;0;0;0;0;0;0;0;OFF;51
Tarapaca;Iquique;1101;17;43909;110143909;0;0;0;0;0;0;0;0;OFF;48
Metropolitana;Isla_de_Maipo;13603;17;43909;1360343909;0;0;0;0;0;0;0;0;OFF;36
Valparaiso;Isla_de_Pascua;5201;17;43909;520143909;0;0;0;0;0;0;0;0;OFF;47
Valparaiso;Juan_Fernandez;5104;17;43909;510443909;0;0;0;0;0;0;0;0;OFF;0
Metropolitana;La_Cisterna;13109;17;43909;1310943909;0;0;0;0;0;0;0;0;OFF;51
Valparaiso;La_Cruz;5504;17;43909;550443909;0;0;0;0;0;0;0;0;OFF;40
O_Higgins;La_Estrella;6202;17;43909;620243909;0;0;0;0;0;0;0;0;OFF;0
Metropolitana;La_Florida;13110;17;43909;1311043909;0;3;0;3;0;0;5;0;ON;56
Metropolitana;La_Granja;13111;17;43909;1311143909;0;0;0;0;0;0;0;0;OFF;50
Coquimbo;La_Higuera;4104;17;43909;410443909;0;0;0;0;0;0;0;0;OFF;0
Valparaiso;La_Ligua;5401;17;43909;540143909;0;0;0;0;0;0;0;0;OFF;45
Metropolitana;La_Pintana;13112;17;43909;1311243909;0;0;0;0;0;0;0;0;OFF;45
Metropolitana;La_Reina;13113;17;43909;1311343909;0;0;0;0;0;0;0;0;OFF;50
Coquimbo;La_Serena;4101;17;43909;410143909;0;0;0;0;0;0;0;0;OFF;41
Los_Rios;La_Union;14201;17;43909;1420143909;0;0;0;0;0;0;0;0;OFF;48
Los_Rios;Lago_Ranco;14203;17;43909;1420343909;0;0;0;0;0;0;0;0;OFF;44
Aysen;Lago_Verde;11102;17;43909;1110243909;0;0;0;0;0;0;0;0;OFF;0
Magallanes;Laguna_Blanca;12102;17;43909;1210243909;0;0;0;0;0;0;0;0;OFF;0
Biobio;Laja;8304;17;43909;830443909;0;0;0;0;0;0;0;0;OFF;42
Metropolitana;Lampa;13302;17;43909;1330243909;0;0;0;0;0;0;0;0;OFF;49
Los_Rios;Lanco;14103;17;43909;1410343909;0;0;0;0;0;0;0;0;OFF;40
O_Higgins;Las_Cabras;6107;17;43909;610743909;0;0;0;0;0;0;0;0;OFF;25
Metropolitana;Las_Condes;13114;17;43909;1311443909;0;42;0;42;0;0;12;0;ON;63
La_Araucania;Lautaro;9108;17;43909;910843909;0;0;0;0;0;0;0;0;OFF;42
Biobio;Lebu;8201;17;43909;820143909;0;0;0;0;0;0;0;0;OFF;0
Maule;Licanten;7303;17;43909;730343909;0;0;0;0;0;0;0;0;OFF;24
Valparaiso;Limache;5802;17;43909;580243909;0;0;0;0;0;0;0;0;OFF;46
Maule;Linares;7401;17;43909;740143909;0;0;0;0;0;0;0;0;OFF;49
O_Higgins;Litueche;6203;17;43909;620343909;0;0;0;0;0;0;0;0;OFF;16
Valparaiso;Llaillay;5703;17;43909;570343909;0;0;0;0;0;0;0;0;OFF;38
Los_Lagos;Llanquihue;10107;17;43909;1010743909;0;0;0;0;0;0;0;0;OFF;20
Metropolitana;Lo_Barnechea;13115;17;43909;1311543909;0;0;0;0;0;0;0;0;OFF;44
Metropolitana;Lo_Espejo;13116;17;43909;1311643909;0;0;0;0;0;0;0;0;OFF;49
Metropolitana;Lo_Prado;13117;17;43909;1311743909;0;0;0;0;0;0;0;0;OFF;49
O_Higgins;Lolol;6304;17;43909;630443909;0;0;0;0;0;0;0;0;OFF;0
La_Araucania;Loncoche;9109;17;43909;910943909;0;0;0;0;0;0;0;0;OFF;39
Maule;Longavi;7403;17;43909;740343909;0;0;0;0;0;0;0;0;OFF;48
La_Araucania;Lonquimay;9205;17;43909;920543909;0;0;0;0;0;0;0;0;OFF;3
Biobio;Los_Alamos;8206;17;43909;820643909;0;0;0;0;0;0;0;0;OFF;18
Valparaiso;Los_Andes;5301;17;43909;530143909;0;0;0;0;0;0;0;0;OFF;47
Biobio;Los_Angeles;8301;17;43909;830143909;0;1;0;1;0;0;11;0;ON;62
Los_Rios;Los_Lagos;14104;17;43909;1410443909;0;0;0;0;0;0;0;0;OFF;0
Los_Lagos;Los_Muermos;10106;17;43909;1010643909;0;0;0;0;0;0;0;0;OFF;45
La_Araucania;Los_Sauces;9206;17;43909;920643909;0;0;0;0;0;0;0;0;OFF;0
Coquimbo;Los_Vilos;4203;17;43909;420343909;0;0;0;0;0;0;0;0;OFF;45
Biobio;Lota;8106;17;43909;810643909;0;0;0;0;0;0;0;0;OFF;50
La_Araucania;Lumaco;9207;17;43909;920743909;0;0;0;0;0;0;0;0;OFF;13
O_Higgins;Machali;6108;17;43909;610843909;0;1;0;1;0;0;2;0;ON;53
Metropolitana;Macul;13118;17;43909;1311843909;0;0;0;0;0;0;0;0;OFF;49
Los_Rios;Mafil;14105;17;43909;1410543909;0;0;0;0;0;0;0;0;OFF;49
Metropolitana;Maipu;13119;17;43909;1311943909;2;3;0;3;0;0;2;0;ON;53
O_Higgins;Malloa;6109;17;43909;610943909;0;0;0;0;0;0;0;0;OFF;0
O_Higgins;Marchihue;6204;17;43909;620443909;0;0;0;0;0;0;0;0;OFF;0
Antofagasta;Maria_Elena;2302;17;43909;230243909;0;0;0;0;0;0;0;0;OFF;27
Metropolitana;Maria_Pinto;13504;17;43909;1350443909;0;0;0;0;0;0;0;0;OFF;45
Los_Rios;Mariquina;14106;17;43909;1410643909;0;0;0;0;0;0;0;0;OFF;42
Maule;Maule;7105;17;43909;710543909;0;0;0;0;0;0;0;0;OFF;44
Los_Lagos;Maullin;10108;17;43909;1010843909;0;0;0;0;0;0;0;0;OFF;30
Antofagasta;Mejillones;2102;17;43909;210243909;0;0;0;0;0;0;0;0;OFF;38
La_Araucania;Melipeuco;9110;17;43909;911043909;0;0;0;0;0;0;0;0;OFF;0
Metropolitana;Melipilla;13501;17;43909;1350143909;0;0;0;0;0;0;0;0;OFF;47
Maule;Molina;7304;17;43909;730443909;0;0;0;0;0;0;0;0;OFF;41
Coquimbo;Monte_Patria;4303;17;43909;430343909;0;0;0;0;0;0;0;0;OFF;0
O_Higgins;Mostazal;6110;17;43909;611043909;0;0;0;0;0;0;0;0;OFF;7
Biobio;Mulchen;8305;17;43909;830543909;0;0;0;0;0;0;0;0;OFF;45
Biobio;Nacimiento;8306;17;43909;830643909;0;1;0;1;0;0;2;0;ON;53
O_Higgins;Nancagua;6305;17;43909;630543909;0;0;0;0;0;0;0;0;OFF;10
Magallanes;Natales;12401;17;43909;1240143909;0;0;0;0;0;0;0;0;OFF;43
O_Higgins;Navidad;6205;17;43909;620543909;0;0;0;0;0;0;0;0;OFF;12
Biobio;Negrete;8307;17;43909;830743909;0;0;0;0;0;0;0;0;OFF;33
Nuble;Ninhue;16204;17;43909;1620443909;0;0;0;0;0;0;0;0;OFF;30
Nuble;Niquen;16303;17;43909;1630343909;0;0;0;0;0;0;0;0;OFF;32
Valparaiso;Nogales;5506;17;43909;550643909;0;0;0;0;0;0;0;0;OFF;0
La_Araucania;Nueva_Imperial;9111;17;43909;911143909;0;0;0;0;0;0;0;0;OFF;48
Metropolitana;NuNoa;13120;17;43909;1312043909;0;1;0;1;0;0;9;0;ON;60
Aysen;O'Higgins;11302;17;43909;1130243909;0;0;0;0;0;0;0;0;OFF;0
O_Higgins;Olivar;6111;17;43909;611143909;0;0;0;0;0;0;0;0;OFF;39
Antofagasta;OllagUe;2202;17;43909;220243909;0;0;0;0;0;0;0;0;OFF;0
Valparaiso;Olmue;5803;17;43909;580343909;0;0;0;0;0;0;0;0;OFF;28
Los_Lagos;Osorno;10301;17;43909;1030143909;3;4;0;4;0;0;2;0;ON;53
Coquimbo;Ovalle;4301;17;43909;430143909;0;0;0;0;0;0;0;0;OFF;47
Metropolitana;Padre_Hurtado;13604;17;43909;1360443909;0;0;0;0;0;0;0;0;OFF;48
La_Araucania;Padre_las_Casas;9112;17;43909;911243909;0;0;0;0;0;0;0;0;OFF;48
Coquimbo;Paiguano;4105;17;43909;410543909;0;0;0;0;0;0;0;0;OFF;0
Los_Rios;Paillaco;14107;17;43909;1410743909;0;0;0;0;0;0;0;0;OFF;40
Metropolitana;Paine;13404;17;43909;1340443909;0;0;0;0;0;0;0;0;OFF;51
Los_Lagos;Palena;10404;17;43909;1040443909;0;0;0;0;0;0;0;0;OFF;0
O_Higgins;Palmilla;6306;17;43909;630643909;0;0;0;0;0;0;0;0;OFF;0
Los_Rios;Panguipulli;14108;17;43909;1410843909;0;0;0;0;0;0;0;0;OFF;0
Valparaiso;Panquehue;5704;17;43909;570443909;0;0;0;0;0;0;0;0;OFF;0
Valparaiso;Papudo;5403;17;43909;540343909;0;0;0;0;0;0;0;0;OFF;0
O_Higgins;Paredones;6206;17;43909;620643909;0;0;0;0;0;0;0;0;OFF;0
Maule;Parral;7404;17;43909;740443909;0;0;0;0;0;0;0;0;OFF;42
Metropolitana;Pedro_Aguirre_Cerda;13121;17;43909;1312143909;0;0;0;0;0;0;0;0;OFF;47
Maule;Pelarco;7106;17;43909;710643909;0;0;0;0;0;0;0;0;OFF;29
Maule;Pelluhue;7203;17;43909;720343909;0;0;0;0;0;0;0;0;OFF;43
Nuble;Pemuco;16105;17;43909;1610543909;0;0;0;0;0;0;0;0;OFF;34
Metropolitana;PeNaflor;13605;17;43909;1360543909;0;0;0;0;0;0;0;0;OFF;47
Metropolitana;PeNalolen;13122;17;43909;1312243909;0;0;0;0;0;0;0;0;OFF;47
Maule;Pencahue;7107;17;43909;710743909;0;0;0;0;0;0;0;0;OFF;23
Biobio;Penco;8107;17;43909;810743909;0;0;0;0;0;0;0;0;OFF;39
O_Higgins;Peralillo;6307;17;43909;630743909;0;0;0;0;0;0;0;0;OFF;0
La_Araucania;Perquenco;9113;17;43909;911343909;0;0;0;0;0;0;0;0;OFF;29
Valparaiso;Petorca;5404;17;43909;540443909;0;0;0;0;0;0;0;0;OFF;42
O_Higgins;Peumo;6112;17;43909;611243909;0;0;0;0;0;0;0;0;OFF;36
Tarapaca;Pica;1405;17;43909;140543909;0;0;0;0;0;0;0;0;OFF;36
O_Higgins;Pichidegua;6113;17;43909;611343909;0;0;0;0;0;0;0;0;OFF;2
O_Higgins;Pichilemu;6201;17;43909;620143909;0;0;0;0;0;0;0;0;OFF;0
Nuble;Pinto;16106;17;43909;1610643909;0;0;0;0;0;0;0;0;OFF;38
Metropolitana;Pirque;13202;17;43909;1320243909;0;0;0;0;0;0;0;0;OFF;43
La_Araucania;Pitrufquen;9114;17;43909;911443909;0;0;0;0;0;0;0;0;OFF;48
O_Higgins;Placilla;6308;17;43909;630843909;0;0;0;0;0;0;0;0;OFF;51
Nuble;Portezuelo;16205;17;43909;1620543909;0;0;0;0;0;0;0;0;OFF;0
Magallanes;Porvenir;12301;17;43909;1230143909;0;0;0;0;0;0;0;0;OFF;39
Tarapaca;Pozo_Almonte;1401;17;43909;140143909;0;0;0;0;0;0;0;0;OFF;35
Magallanes;Primavera;12302;17;43909;1230243909;0;0;0;0;0;0;0;0;OFF;24
Metropolitana;Providencia;13123;17;43909;1312343909;0;33;0;32;1;0;15;0;ON;66
Valparaiso;Puchuncavi;5105;17;43909;510543909;0;0;0;0;0;0;0;0;OFF;11
La_Araucania;Pucon;9115;17;43909;911543909;0;0;0;0;0;0;0;0;OFF;48
Metropolitana;Pudahuel;13124;17;43909;1312443909;0;0;0;0;0;0;0;0;OFF;47
Metropolitana;Puente_Alto;13201;17;43909;1320143909;0;0;0;0;0;0;0;0;OFF;51
Los_Lagos;Puerto_Montt;10101;17;43909;1010143909;5;9;0;9;0;0;13;0;ON;64
Los_Lagos;Puerto_Octay;10302;17;43909;1030243909;0;0;0;0;0;0;0;0;OFF;42
Los_Lagos;Puerto_Varas;10109;17;43909;1010943909;0;1;0;1;0;0;2;0;ON;53
O_Higgins;Pumanque;6309;17;43909;630943909;0;0;0;0;0;0;0;0;OFF;0
Coquimbo;Punitaqui;4304;17;43909;430443909;0;0;0;0;0;0;0;0;OFF;18
Magallanes;Punta_Arenas;12101;17;43909;1210143909;0;2;0;2;0;0;3;0;ON;54
Los_Lagos;Puqueldon;10206;17;43909;1020643909;0;0;0;0;0;0;0;0;OFF;0
La_Araucania;Puren;9208;17;43909;920843909;0;0;0;0;0;0;0;0;OFF;29
Los_Lagos;Purranque;10303;17;43909;1030343909;0;0;0;0;0;0;0;0;OFF;38
Valparaiso;Putaendo;5705;17;43909;570543909;0;0;0;0;0;0;0;0;OFF;45
Arica_y_Parinacota;Putre;15201;17;43909;1520143909;0;0;0;0;0;0;0;0;OFF;0
Los_Lagos;Puyehue;10304;17;43909;1030443909;0;0;0;0;0;0;0;0;OFF;48
Los_Lagos;Queilen;10207;17;43909;1020743909;0;0;0;0;0;0;0;0;OFF;0
Los_Lagos;Quellon;10208;17;43909;1020843909;0;0;0;0;0;0;0;0;OFF;0
Los_Lagos;Quemchi;10209;17;43909;1020943909;0;0;0;0;0;0;0;0;OFF;0
Biobio;Quilaco;8308;17;43909;830843909;0;0;0;0;0;0;0;0;OFF;0
Metropolitana;Quilicura;13125;17;43909;1312543909;0;0;0;0;0;0;0;0;OFF;47
Biobio;Quilleco;8309;17;43909;830943909;0;0;0;0;0;0;0;0;OFF;0
Nuble;Quillon;16107;17;43909;1610743909;0;0;0;0;0;0;0;0;OFF;49
Valparaiso;Quillota;5501;17;43909;550143909;0;3;0;3;0;0;2;0;ON;53
Valparaiso;Quilpue;5801;17;43909;580143909;0;0;0;0;0;0;0;0;OFF;51
Los_Lagos;Quinchao;10210;17;43909;1021043909;0;0;0;0;0;0;0;0;OFF;45
O_Higgins;Quinta_de_Tilcoco;6114;17;43909;611443909;0;0;0;0;0;0;0;0;OFF;46
Metropolitana;Quinta_Normal;13126;17;43909;1312643909;0;0;0;0;0;0;0;0;OFF;46
Valparaiso;Quintero;5107;17;43909;510743909;0;0;0;0;0;0;0;0;OFF;47
Nuble;Quirihue;16201;17;43909;1620143909;0;0;0;0;0;0;0;0;OFF;34
O_Higgins;Rancagua;6101;17;43909;610143909;0;0;0;0;0;0;0;0;OFF;51
Nuble;Ranquil;16206;17;43909;1620643909;0;0;0;0;0;0;0;0;OFF;49
Maule;Rauco;7305;17;43909;730543909;0;0;0;0;0;0;0;0;OFF;38
Metropolitana;Recoleta;13127;17;43909;1312743909;0;4;0;4;0;0;4;0;ON;55
La_Araucania;Renaico;9209;17;43909;920943909;0;0;0;0;0;0;0;0;OFF;29
Metropolitana;Renca;13128;17;43909;1312843909;1;1;0;1;0;0;1;0;START;52
O_Higgins;Rengo;6115;17;43909;611543909;0;0;0;0;0;0;0;0;OFF;40
O_Higgins;Requinoa;6116;17;43909;611643909;0;1;0;1;0;0;2;0;ON;53
Maule;Retiro;7405;17;43909;740543909;0;0;0;0;0;0;0;0;OFF;27
Valparaiso;Rinconada;5303;17;43909;530343909;0;0;0;0;0;0;0;0;OFF;33
Los_Rios;Rio_Bueno;14204;17;43909;1420443909;0;0;0;0;0;0;0;0;OFF;35
Maule;Rio_Claro;7108;17;43909;710843909;1;1;0;1;0;0;1;0;START;52
Coquimbo;Rio_Hurtado;4305;17;43909;430543909;0;0;0;0;0;0;0;0;OFF;44
Aysen;Rio_IbaNez;11402;17;43909;1140243909;0;0;0;0;0;0;0;0;OFF;0
Los_Lagos;Rio_Negro;10305;17;43909;1030543909;0;0;0;0;0;0;0;0;OFF;43
Magallanes;Rio_Verde;12103;17;43909;1210343909;0;0;0;0;0;0;0;0;OFF;0
Maule;Romeral;7306;17;43909;730643909;0;0;0;0;0;0;0;0;OFF;43
La_Araucania;Saavedra;9116;17;43909;911643909;0;0;0;0;0;0;0;0;OFF;23
Maule;Sagrada_Familia;7307;17;43909;730743909;0;0;0;0;0;0;0;0;OFF;36
Coquimbo;Salamanca;4204;17;43909;420443909;0;0;0;0;0;0;0;0;OFF;51
Valparaiso;San_Antonio;5601;17;43909;560143909;0;0;0;0;0;0;0;0;OFF;46
Metropolitana;San_Bernardo;13401;17;43909;1340143909;0;1;0;1;0;0;2;0;ON;53
Nuble;San_Carlos;16301;17;43909;1630143909;0;0;0;0;0;0;0;0;OFF;49
Maule;San_Clemente;7109;17;43909;710943909;0;0;0;0;0;0;0;0;OFF;24
Valparaiso;San_Esteban;5304;17;43909;530443909;0;0;0;0;0;0;0;0;OFF;22
Nuble;San_Fabian;16304;17;43909;1630443909;0;0;0;0;0;0;0;0;OFF;43
